station,date,tavg,preciptotal,sealevel,resultspeed,resultdir,humidity,trange
1,2012-05-24,77.0,0.0,29.69,17.5,18,43.285691086399886,26
2,2012-05-24,79.0,0.0,29.68,15.1,18,39.055699825535484,23
1,2012-05-25,74.0,0.0,29.98,3.4,3,41.25505721005188,18
2,2012-05-25,74.0,0.0,29.96,4.3,5,41.25505721005188,13
1,2012-05-26,73.0,0.05,30.07,9.6,7,51.325595364126016,26
2,2012-05-26,73.0,0.0,30.05,10.4,7,51.325595364126016,19
1,2012-05-27,84.0,0.0,29.9,8.7,18,42.79718686526559,27
2,2012-05-27,85.0,0.0,29.88,9.4,18,39.98370814527376,24
1,2012-05-28,86.0,0.05,29.75,13.4,22,41.595643814781866,18
2,2012-05-28,84.0,0.02,29.74,14.2,22,44.35243232006772,20
1,2012-05-29,73.0,0.0,29.81,11.1,28,38.11436570743184,24
2,2012-05-29,75.0,0.05,29.79,10.2,28,34.31231960674149,21
1,2012-05-30,62.0,0.0,29.91,5.4,36,55.7089809078481,17
2,2012-05-30,61.0,0.0,29.9,5.9,36,57.71585872986358,16
1,2012-05-31,51.0,1.12,29.95,10.3,4,79.83878472955372,7
2,2012-05-31,52.0,0.97,29.94,12.4,3,76.942300197303,6
1,2012-06-01,57.0,0.01,29.8,7.3,36,59.39978460157078,16
2,2012-06-01,57.0,0.03,29.79,9.0,36,61.71767765280599,15
1,2012-06-02,63.0,0.0,29.75,10.6,26,53.77999626270204,27
2,2012-06-02,62.0,0.0,29.75,11.7,25,57.853595808149635,25
1,2012-06-03,69.0,0.05,29.81,9.5,28,47.08521265655789,24
2,2012-06-03,68.0,0.05,29.8,8.6,27,48.73092155991871,24
1,2012-06-04,67.0,0.05,29.89,7.5,4,48.5797010922,16
2,2012-06-04,67.0,0.0,29.87,7.9,2,48.5797010922,15
1,2012-06-05,64.0,0.0,30.0,8.9,4,58.12736627587315,13
2,2012-06-05,63.0,0.0,29.99,9.6,3,60.203259900373716,12
1,2012-06-06,64.0,0.0,30.07,6.2,4,51.92558586113648,24
2,2012-06-06,65.0,0.0,30.06,5.7,3,52.07291087810838,18
1,2012-06-07,68.0,0.0,30.09,2.2,10,41.88299056269744,28
2,2012-06-07,66.0,0.0,30.09,3.3,9,46.624955801039214,24
1,2012-06-08,71.0,0.0,29.99,7.2,25,45.655498759761414,34
2,2012-06-08,73.0,0.0,29.99,6.6,23,41.09857475841559,28
1,2012-06-09,78.0,0.0,29.9,9.3,22,37.4824091702422,25
2,2012-06-09,78.0,0.0,29.89,9.4,22,37.4824091702422,23
1,2012-06-10,80.0,0.0,29.9,11.9,19,43.74546815700187,26
2,2012-06-10,82.0,0.0,29.89,10.4,18,39.52138244583613,21
1,2012-06-11,80.0,0.05,29.82,8.9,23,54.218831841834906,20
2,2012-06-11,81.0,0.0,29.81,9.4,22,54.3576949833618,18
1,2012-06-12,69.0,0.0,30.03,7.0,33,43.666307777175845,19
2,2012-06-12,70.0,0.0,30.01,6.0,34,43.822199977416545,15
1,2012-06-13,63.0,0.0,30.15,7.2,8,51.77772002333556,18
2,2012-06-13,64.0,0.0,30.14,8.3,8,49.99235094090568,14
1,2012-06-14,72.0,0.0,30.08,7.9,13,42.51073357891207,31
2,2012-06-14,73.0,0.0,30.07,7.3,12,41.09857475841559,26
1,2012-06-15,77.0,0.0,30.04,8.2,16,37.325680802158296,35
2,2012-06-15,80.0,0.0,30.03,7.4,15,32.56967575341343,26
1,2012-06-16,82.0,0.31,29.95,10.0,20,47.31679629785755,25
2,2012-06-16,82.0,0.38,29.94,11.9,19,47.31679629785755,25
1,2012-06-17,78.0,0.11,29.85,5.7,23,52.04812676685039,18
2,2012-06-17,77.0,0.15,29.84,5.3,23,53.79912917163951,17
1,2012-06-18,82.0,0.0,29.73,16.8,21,56.43384645608207,25
2,2012-06-18,82.0,0.0,29.72,16.9,21,56.43384645608207,20
1,2012-06-19,87.0,0.0,29.89,14.9,21,48.05317851294368,17
2,2012-06-19,85.0,0.0,29.88,13.6,20,51.22460325751438,19
1,2012-06-20,86.0,0.0,29.93,15.2,21,44.65331124084753,18
2,2012-06-20,85.0,0.0,29.92,14.8,20,46.10628195074536,17
1,2012-06-21,78.0,0.01,29.91,7.5,27,52.04812676685039,15
2,2012-06-21,77.0,0.03,29.89,7.2,26,55.754184100364554,13
1,2012-06-22,76.0,0.0,29.97,2.6,34,43.13156527720877,23
2,2012-06-22,73.0,0.0,29.95,1.7,5,47.6920165941982,20
1,2012-06-23,75.0,0.0,30.0,3.2,8,49.775277119899386,25
2,2012-06-23,75.0,0.0,29.98,3.0,8,49.775277119899386,23
1,2012-06-24,80.0,0.0,29.96,3.1,4,45.35622683576624,29
2,2012-06-24,81.0,0.0,29.93,1.7,3,45.50714115078846,22
1,2012-06-25,68.0,0.0,30.06,13.6,4,50.59013056579321,16
2,2012-06-25,69.0,0.0,30.04,15.4,3,47.08521265655789,11
1,2012-06-26,70.0,0.0,30.0,3.5,9,49.03183822053935,27
2,2012-06-26,72.0,0.0,29.99,5.6,9,47.54105029425511,18
1,2012-06-27,75.0,0.0,29.87,12.1,20,42.97700637975792,35
2,2012-06-27,77.0,0.0,29.86,11.3,20,40.20839472657263,26
1,2012-06-28,88.0,0.04,29.78,6.4,26,53.45500176743383,24
2,2012-06-28,89.0,0.16,29.76,8.4,25,50.04145715461693,24
1,2012-06-29,79.0,0.42,29.84,2.4,4,54.07945083337518,19
2,2012-06-29,79.0,0.28,29.81,1.8,35,56.02762595228115,18
1,2012-06-30,81.0,0.0,29.82,6.0,24,62.49310523138112,23
2,2012-06-30,80.0,0.05,29.8,6.9,23,66.83574763380231,19
1,2012-07-01,80.0,0.05,29.92,3.1,23,64.56924007445551,23
2,2012-07-01,78.0,0.56,29.91,2.8,22,71.37921957347292,24
1,2012-07-02,85.0,0.0,29.93,4.4,23,58.82187232391776,27
2,2012-07-02,86.0,0.0,29.91,5.8,23,56.96818874823267,23
1,2012-07-03,87.0,0.0,29.85,9.4,25,51.50852775658835,19
2,2012-07-03,86.0,0.0,29.83,9.7,23,53.17765572745121,18
1,2012-07-04,91.0,0.0,29.85,9.4,25,46.99147499261395,23
2,2012-07-04,91.0,0.0,29.83,8.2,25,46.99147499261395,21
1,2012-07-05,91.0,0.28,29.89,5.5,24,48.63390760391981,24
2,2012-07-05,91.0,0.05,29.86,4.1,26,46.99147499261395,23
1,2012-07-06,93.0,0.0,29.92,6.5,27,48.9214937069159,21
2,2012-07-06,94.0,0.0,29.89,4.9,28,47.42800945148746,21
1,2012-07-07,86.0,0.0,29.96,7.9,2,53.17765572745121,25
2,2012-07-07,86.0,0.0,29.93,7.6,1,55.04429622926955,24
1,2012-07-08,77.0,0.0,30.04,11.3,3,48.29099965563686,17
2,2012-07-08,80.0,0.0,30.01,12.7,3,43.74546815700187,11
1,2012-07-09,79.0,0.0,30.03,4.7,5,46.86935563595732,25
2,2012-07-09,78.0,0.0,30.01,4.9,6,52.04812676685039,20
1,2012-07-10,75.0,0.0,30.1,9.9,4,49.775277119899386,16
2,2012-07-10,77.0,0.0,30.07,10.8,4,48.29099965563686,11
1,2012-07-11,76.0,0.0,30.1,5.8,9,51.76065673239512,23
2,2012-07-11,78.0,0.0,30.08,7.3,8,48.43952808118265,17
1,2012-07-12,79.0,0.0,30.06,6.4,11,42.0312913786929,25
2,2012-07-12,81.0,0.0,30.04,8.1,11,37.950513662710186,19
1,2012-07-13,82.0,0.28,30.03,3.4,15,52.61694111508524,23
2,2012-07-13,83.0,0.05,30.01,3.2,13,50.93870964119789,20
1,2012-07-14,80.0,0.05,30.02,2.0,25,60.23773838781599,20
2,2012-07-14,80.0,0.05,30.0,1.1,22,62.370480849121655,18
1,2012-07-15,83.0,0.0,30.01,2.2,27,56.568209038240894,24
2,2012-07-15,83.0,0.0,29.99,2.1,21,56.568209038240894,25
1,2012-07-16,85.0,0.0,29.91,7.1,24,53.03823187895239,25
2,2012-07-16,88.0,0.0,29.89,8.6,23,46.550902742229354,21
1,2012-07-17,89.0,0.0,29.83,8.6,26,48.34447096179238,20
2,2012-07-17,90.0,0.0,29.8,8.9,25,45.24986413630527,19
1,2012-07-18,83.0,0.85,29.89,6.0,6,67.16992386077122,22
2,2012-07-18,81.0,0.55,29.86,5.3,2,71.67834165799995,20
1,2012-07-19,77.0,0.8,29.9,5.2,4,79.01680479229573,12
2,2012-07-19,78.0,0.89,29.87,4.0,5,76.44504169240159,15
1,2012-07-20,75.0,0.0,30.04,9.5,4,57.503552015891614,13
2,2012-07-20,76.0,0.05,30.02,10.4,4,59.72319979400966,13
1,2012-07-21,76.0,0.0,30.05,4.3,24,64.09401267655079,22
2,2012-07-21,79.0,0.0,30.03,3.4,26,58.03722873540538,20
1,2012-07-22,79.0,0.05,30.04,5.9,21,64.45122207118804,21
2,2012-07-22,83.0,0.01,30.02,5.9,20,54.63387376082461,15
1,2012-07-23,89.0,0.05,29.91,9.8,24,50.04145715461693,16
2,2012-07-23,90.0,0.01,29.89,10.0,24,46.84506678442154,17
1,2012-07-24,77.0,0.54,29.94,6.6,5,66.49695902904085,15
2,2012-07-24,80.0,0.37,29.92,5.6,4,62.370480849121655,17
1,2012-07-25,85.0,0.01,29.73,9.3,20,54.90799943648251,29
2,2012-07-25,88.0,0.0,29.71,9.3,20,49.898228175405684,27
1,2012-07-26,79.0,0.71,29.7,6.4,25,71.47941063428179,20
2,2012-07-26,81.0,0.07,29.68,6.0,24,66.9476486991263,17
1,2012-07-27,76.0,0.03,29.84,5.4,34,66.38299221937822,20
2,2012-07-27,79.0,0.01,29.82,4.7,31,60.109903291890774,17
1,2012-07-28,75.0,0.0,30.07,6.2,6,59.593225297204334,15
2,2012-07-28,77.0,0.0,30.05,7.1,5,55.754184100364554,12
1,2012-07-29,74.0,0.05,30.03,4.4,15,59.462710501950724,22
2,2012-07-29,78.0,0.0,30.01,4.6,14,50.21530537492329,20
1,2012-07-30,81.0,0.0,29.91,5.7,21,52.47550009737232,23
2,2012-07-30,84.0,0.0,29.89,6.3,20,45.95717373213974,19
1,2012-07-31,77.0,0.16,29.91,4.2,6,66.49695902904085,17
2,2012-07-31,79.0,0.17,29.89,4.0,4,62.247329201951004,15
1,2012-08-01,79.0,0.0,29.91,1.7,19,60.109903291890774,22
2,2012-08-01,80.0,0.0,29.89,3.6,12,56.1635566720445,18
1,2012-08-02,80.0,0.0,29.85,1.5,11,56.1635566720445,27
2,2012-08-02,82.0,0.0,29.83,3.3,14,49.028793104657076,22
1,2012-08-03,83.0,0.0,29.86,4.9,7,58.56241959730853,24
2,2012-08-03,84.0,0.0,29.84,4.7,10,52.89830570413757,20
1,2012-08-04,82.0,0.37,29.85,3.8,20,64.80371344799588,22
2,2012-08-04,84.0,1.02,29.83,4.8,19,58.69240620448946,23
1,2012-08-05,75.0,0.0,30.04,7.0,31,57.503552015891614,18
2,2012-08-05,78.0,0.0,30.02,5.8,30,52.04812676685039,15
1,2012-08-06,74.0,0.0,30.07,3.2,24,53.3747251412142,23
2,2012-08-06,77.0,0.0,30.05,3.1,23,48.29099965563686,19
1,2012-08-07,77.0,0.0,29.94,7.0,25,55.754184100364554,30
2,2012-08-07,81.0,0.0,29.92,6.0,25,47.168118041476916,27
1,2012-08-08,78.0,0.05,29.96,8.3,5,57.904610033841074,12
2,2012-08-08,80.0,0.01,29.93,8.1,6,54.218831841834906,9
1,2012-08-09,69.0,0.05,29.88,7.3,4,81.19433025594996,12
2,2012-08-09,72.0,0.05,29.85,7.0,4,70.76773907233378,11
1,2012-08-10,69.0,0.18,29.91,13.2,36,60.98629282649291,15
2,2012-08-10,69.0,0.4,29.88,13.6,35,60.98629282649291,14
1,2012-08-11,67.0,0.0,29.97,6.5,35,60.72752109564434,22
2,2012-08-11,69.0,0.0,29.95,5.8,35,54.63909044432471,21
1,2012-08-12,66.0,0.05,29.99,3.4,22,65.21411080812129,21
2,2012-08-12,69.0,0.0,29.98,3.7,22,56.686850696229826,16
1,2012-08-13,65.0,0.4,29.96,0.3,2,86.87834727482601,9
2,2012-08-13,68.0,0.34,29.95,0.7,16,78.30173731848878,9
1,2012-08-14,70.0,0.05,29.92,0.6,6,70.55990715762363,28
2,2012-08-14,71.0,0.01,29.9,0.8,11,68.19661499378506,23
1,2012-08-15,75.0,0.05,29.91,5.7,23,59.593225297204334,20
2,2012-08-15,77.0,0.05,29.89,5.2,22,53.79912917163951,19
1,2012-08-16,69.0,0.39,29.84,7.0,25,75.65738210974907,14
2,2012-08-16,70.0,0.31,29.83,7.3,22,73.11287661442077,12
1,2012-08-17,67.0,0.0,29.98,4.9,33,56.41023806472434,18
2,2012-08-17,68.0,0.0,29.97,3.3,34,56.54882032643535,18
1,2012-08-18,65.0,0.0,29.98,2.6,14,60.46651653500821,24
2,2012-08-18,68.0,0.0,29.97,3.2,15,46.93228539544503,21
1,2012-08-19,70.0,0.0,29.94,1.5,7,49.03183822053935,19
2,2012-08-19,70.0,0.0,29.92,1.9,11,47.23764887769495,18
1,2012-08-20,66.0,0.08,29.96,3.5,5,70.13809667882002,16
2,2012-08-20,68.0,0.53,29.95,2.3,8,60.85718486364794,16
1,2012-08-21,66.0,0.0,30.06,2.6,13,56.27110197801161,26
2,2012-08-21,69.0,0.0,30.05,2.1,9,52.65682980666182,21
1,2012-08-22,70.0,0.0,30.07,5.5,19,52.80147113979146,31
2,2012-08-22,78.0,0.0,29.32,4.7,19,38.8997304983038,12
1,2012-08-23,78.0,0.03,30.04,7.6,18,46.71927056208743,28
2,2012-08-23,80.0,0.0,30.03,7.0,18,40.67435449250427,22
1,2012-08-24,79.0,0.0,29.99,8.2,19,46.86935563595732,30
2,2012-08-24,82.0,0.0,29.98,7.0,18,40.983029894445856,22
1,2012-08-25,80.0,0.0,30.01,7.4,18,45.35622683576624,27
2,2012-08-25,83.0,0.0,29.99,7.5,19,39.6758651447184,23
1,2012-08-26,73.0,0.57,30.01,6.1,18,81.4777451389265,13
2,2012-08-26,75.0,3.66,29.99,4.1,18,71.07571072806151,13
1,2012-08-27,77.0,0.0,30.03,4.6,1,57.7714589924489,22
2,2012-08-27,79.0,0.0,30.01,3.0,4,56.02762595228115,19
1,2012-08-28,75.0,0.0,30.08,3.6,7,61.74940279437605,23
2,2012-08-28,75.0,0.0,30.06,4.1,7,59.593225297204334,20
1,2012-08-29,75.0,0.0,30.05,4.8,13,57.503552015891614,19
2,2012-08-29,77.0,0.0,30.03,5.0,11,51.904648026246356,14
1,2012-08-30,77.0,0.0,29.99,10.2,20,53.79912917163951,26
2,2012-08-30,80.0,0.0,29.98,8.9,20,45.35622683576624,22
1,2012-08-31,82.0,0.0,30.02,4.9,24,54.49604177970393,21
2,2012-08-31,83.0,0.0,30.0,6.4,23,52.75787588524531,21
1,2012-09-01,73.0,0.05,30.01,12.1,5,78.70320507035771,4
2,2012-09-01,76.0,0.25,29.98,10.0,6,76.27314774778017,5
1,2012-09-02,78.0,0.05,29.91,10.4,6,73.87404566725823,9
2,2012-09-02,78.0,0.0,29.88,11.4,6,73.87404566725823,6
1,2012-09-03,80.0,0.0,29.26,4.6,6,71.5791170727178,17
2,2012-09-03,80.0,0.0,29.87,5.0,7,69.17177159414872,14
1,2012-09-04,78.0,0.64,29.86,2.8,7,73.87404566725823,24
2,2012-09-04,79.0,0.33,29.84,2.4,8,69.06545459318414,21
1,2012-09-05,75.0,0.16,29.8,3.3,23,68.63513909818117,23
2,2012-09-05,76.0,0.17,29.79,3.9,23,66.38299221937822,20
1,2012-09-06,77.0,0.0,29.89,3.2,34,57.7714589924489,18
2,2012-09-06,78.0,0.0,29.87,1.8,3,55.89116901040809,16
1,2012-09-07,69.0,0.06,29.82,4.7,34,73.01556312174712,19
2,2012-09-07,70.0,0.2,29.8,3.6,34,68.08568039805756,17
1,2012-09-08,64.0,0.28,29.86,9.5,31,60.33517093121935,19
2,2012-09-08,65.0,0.23,29.85,8.2,30,56.13141013840536,17
1,2012-09-09,64.0,0.0,30.04,8.1,35,62.61662312402425,17
2,2012-09-09,64.0,0.0,30.02,8.7,35,62.61662312402425,16
1,2012-09-10,64.0,0.0,30.14,5.9,19,60.33517093121935,23
2,2012-09-10,66.0,0.0,30.13,4.6,17,50.29229115862627,23
1,2012-09-11,68.0,0.0,30.1,11.1,20,58.6681533097432,31
2,2012-09-11,72.0,0.0,30.09,9.9,20,47.54105029425511,25
1,2012-09-12,75.0,0.0,30.11,10.0,21,51.61615166182241,23
2,2012-09-12,75.0,0.0,30.11,9.3,21,47.992483305857384,24
1,2012-09-13,63.0,0.19,30.25,8.7,36,69.81626736440232,17
2,2012-09-13,64.0,0.13,30.23,7.8,35,72.52156515439835,16
1,2012-09-14,64.0,0.0,30.29,6.6,30,51.92558586113648,25
2,2012-09-14,65.0,0.05,30.29,4.1,29,48.27573196984521,21
1,2012-09-15,65.0,0.0,30.21,1.7,17,50.14258417997887,29
2,2012-09-15,67.0,0.0,30.21,1.9,15,43.353166061262115,24
1,2012-09-16,63.0,0.0,30.04,4.7,22,55.85035151680261,28
2,2012-09-16,67.0,0.0,30.04,4.9,21,46.77886660025213,22
1,2012-09-17,67.0,0.26,29.84,4.8,26,67.74970265494606,23
2,2012-09-17,69.0,0.17,29.84,5.0,25,60.98629282649291,20
1,2012-09-18,55.0,0.05,29.92,11.8,33,54.703505559282405,16
2,2012-09-18,57.0,0.0,29.92,11.2,32,47.03937528501444,14
1,2012-09-19,57.0,0.0,29.93,15.9,20,52.900984227741645,32
2,2012-09-19,61.0,0.0,29.94,14.0,20,44.09568393252915,27
1,2012-09-20,62.0,0.0,29.89,8.4,28,42.5624025766198,21
2,2012-09-20,64.0,0.0,29.89,8.0,27,38.14887741607095,16
1,2012-09-21,54.0,0.15,29.86,1.9,29,74.2599582859819,12
2,2012-09-21,57.0,0.13,29.87,1.6,30,64.11514175131302,9
1,2012-09-22,52.0,0.02,29.99,10.3,29,65.99590924412546,15
2,2012-09-22,54.0,0.01,30.0,10.0,29,56.735596099294085,13
1,2012-09-23,51.0,0.0,30.21,6.2,30,54.11630588918709,21
2,2012-09-23,53.0,0.0,30.22,4.4,28,50.26903195314919,19
1,2012-09-24,54.0,0.0,30.05,11.3,23,46.567248430723545,33
2,2012-09-24,57.0,0.0,30.06,10.9,22,40.12130162537924,29
1,2012-09-25,63.0,0.0,29.86,8.6,21,67.29421903239448,28
2,2012-09-25,66.0,0.0,29.87,7.6,20,58.39887964098753,23
1,2012-09-26,61.0,0.0,30.03,9.4,3,67.06320485667815,15
2,2012-09-26,63.0,0.0,30.02,9.4,2,62.489911541258955,12
1,2012-09-27,56.0,0.0,30.16,8.3,36,69.0466006005962,19
2,2012-09-27,59.0,0.0,30.15,7.3,35,61.97738545522772,19
1,2012-09-28,59.0,0.05,30.13,7.5,1,66.82997767863014,17
2,2012-09-28,60.0,0.0,30.13,7.1,36,64.4865432018204,15
1,2012-09-29,64.0,0.0,30.03,2.4,34,51.92558586113648,31
2,2012-09-29,64.0,0.0,30.03,1.9,36,51.92558586113648,30
1,2012-09-30,58.0,0.0,29.96,7.2,3,64.23951404391055,16
2,2012-09-30,60.0,0.0,29.96,7.1,3,59.80411012425675,15
1,2012-10-01,57.0,0.0,29.87,3.8,6,66.59451366754283,19
2,2012-10-01,58.0,0.0,29.87,4.3,4,61.847820820834286,16
1,2012-10-02,61.0,0.0,29.86,9.6,3,67.06320485667815,16
2,2012-10-02,64.0,0.0,29.85,11.3,3,58.12736627587315,10
1,2012-10-03,61.0,0.26,29.94,2.8,22,93.12406179437392,4
2,2012-10-03,65.0,0.03,29.94,4.2,20,75.29536806936338,8
1,2012-10-04,63.0,0.12,30.02,10.1,24,67.29421903239448,29
2,2012-10-04,66.0,0.1,30.03,11.6,23,58.39887964098753,30
1,2012-10-05,45.0,0.0,30.09,8.4,28,57.72941927324662,11
2,2012-10-05,47.0,0.05,30.11,9.8,27,53.51976535618837,9
1,2012-10-06,42.0,0.0,30.13,9.5,30,57.29823612693921,16
2,2012-10-06,43.0,0.0,30.15,8.2,29,52.913770110383226,15
1,2012-10-07,44.0,0.0,30.14,6.1,28,44.959816334778594,15
2,2012-10-07,45.0,0.0,30.17,5.3,28,43.278629292313795,13
1,2012-10-08,46.0,0.0,30.07,13.9,20,51.236605553981185,28
2,2012-10-08,48.0,0.0,30.1,10.8,21,43.77005173326779,24
1,2012-10-09,54.0,0.17,29.9,13.1,22,54.557575010333494,23
2,2012-10-09,55.0,0.18,29.92,11.8,21,48.61640558435118,24
1,2012-10-10,43.0,0.0,30.08,12.1,28,62.312177135863045,16
2,2012-10-10,45.0,0.0,30.1,9.9,28,55.43297539886293,14
1,2012-10-11,51.0,0.02,30.11,9.0,23,54.11630588918709,32
2,2012-10-11,53.0,0.05,30.13,7.7,22,46.408839010595536,28
1,2012-10-12,45.0,0.05,30.35,6.1,7,60.10986390105501,16
2,2012-10-12,47.0,0.05,30.36,6.0,5,51.39077915023101,12
1,2012-10-13,56.0,0.21,29.95,11.9,20,86.39712508647416,23
2,2012-10-13,58.0,0.48,29.97,10.5,19,74.64339585388701,21
1,2012-10-14,60.0,0.77,29.62,10.8,24,83.52505989004503,23
2,2012-10-14,61.0,0.54,29.63,11.4,23,77.72137240852535,23
1,2012-10-15,51.0,0.0,29.89,5.4,32,68.4803180781121,19
2,2012-10-15,53.0,0.0,29.91,4.5,30,61.191266511012884,14
1,2012-10-16,55.0,0.0,29.72,14.0,18,68.93446223129908,30
2,2012-10-16,57.0,0.0,29.74,12.3,17,59.39978460157078,26
1,2012-10-17,61.0,0.51,29.45,15.6,19,72.21911321893865,14
2,2012-10-17,62.0,0.43,29.46,13.5,19,67.17898708854047,14
1,2012-10-18,50.0,0.07,29.43,13.7,22,71.06976250052685,9
2,2012-10-18,50.0,0.13,29.45,13.2,22,68.36536838876128,10
1,2012-10-19,48.0,0.02,29.51,4.2,26,82.71958630420635,9
2,2012-10-19,49.0,0.15,29.53,4.4,24,76.67403248521762,9
1,2012-10-20,49.0,0.0,29.8,6.9,27,70.96203478298281,20
2,2012-10-20,50.0,0.0,29.82,6.6,24,68.36536838876128,17
1,2012-10-21,53.0,0.0,29.97,6.2,16,74.16283049491102,31
2,2012-10-21,56.0,0.0,29.98,5.1,15,63.99019384935577,28
1,2012-10-22,57.0,0.81,29.92,4.0,20,96.44864930101684,16
2,2012-10-22,62.0,0.28,29.92,5.5,18,77.8056216717131,11
1,2012-10-23,64.0,0.06,29.9,4.4,16,86.82611571888482,13
2,2012-10-23,64.0,0.03,29.9,4.4,17,83.78150430151231,10
1,2012-10-24,68.0,0.0,29.88,11.5,19,81.12250369204163,20
2,2012-10-24,70.0,0.0,29.88,10.4,19,70.55990715762363,18
1,2012-10-25,60.0,0.13,29.81,11.8,22,86.6141266971228,30
2,2012-10-25,61.0,0.45,29.81,11.7,22,80.60851581941577,32
1,2012-10-26,44.0,0.0,30.25,8.9,34,57.58630607244758,14
2,2012-10-26,45.0,0.0,30.26,9.1,34,55.43297539886293,13
1,2012-10-27,41.0,0.0,30.28,9.6,36,57.153274590444035,14
2,2012-10-27,42.0,0.0,30.28,10.4,36,57.29823612693921,12
1,2012-10-28,44.0,0.0,30.27,12.8,1,57.58630607244758,11
2,2012-10-28,45.0,0.05,30.27,13.7,1,57.72941927324662,10
1,2012-10-29,44.0,0.0,30.2,14.3,36,57.58630607244758,15
2,2012-10-29,45.0,0.0,30.2,15.9,35,55.43297539886293,13
1,2012-10-30,44.0,0.0,29.85,19.4,35,48.863844823123245,9
2,2012-10-30,44.0,0.0,29.86,19.3,34,48.863844823123245,7
1,2012-10-31,42.0,0.0,29.83,13.5,33,52.760780966356116,16
2,2012-10-31,42.0,0.0,29.84,12.1,32,52.760780966356116,14
1,2013-05-01,70.0,0.0,30.06,8.0,18,56.82433111207962,28
2,2013-05-01,74.0,0.0,30.06,7.7,18,46.1142280448166,22
1,2013-05-02,49.0,0.11,30.17,15.2,3,73.76914770505039,13
2,2013-05-02,56.5,0.0,30.17,15.8,2,51.80632847541069,29
1,2013-05-03,44.0,0.05,30.03,11.2,4,92.61395287966299,8
2,2013-05-03,45.0,0.02,30.03,11.0,2,85.77324706291893,10
1,2013-05-04,60.0,0.02,29.99,6.1,6,57.57755086357302,23
2,2013-05-04,61.0,0.05,29.99,6.0,6,53.489222585624475,23
1,2013-05-05,59.0,0.05,30.0,8.8,3,55.281481062956296,21
2,2013-05-05,60.0,0.0,30.0,8.0,2,49.386134954990304,21
1,2013-05-06,61.0,0.05,30.0,7.5,3,44.09568393252915,21
2,2013-05-06,61.0,0.0,30.0,7.0,2,40.76789196546292,19
1,2013-05-07,62.0,0.0,30.0,4.7,5,46.004384039886375,27
2,2013-05-07,63.0,0.0,30.01,5.1,5,41.08863264414455,27
1,2013-05-08,64.0,0.0,29.98,3.7,7,46.31565643470044,31
2,2013-05-08,62.0,0.0,29.99,4.0,9,47.81594672124952,31
1,2013-05-09,61.0,0.32,29.9,1.0,9,67.06320485667815,29
2,2013-05-09,63.0,0.63,29.9,0.7,20,60.203259900373716,26
1,2013-05-10,46.0,0.13,29.91,9.4,36,89.19621351709242,3
2,2013-05-10,47.0,0.04,29.91,10.5,35,79.51862524231537,6
1,2013-05-11,52.0,0.0,29.92,10.1,30,56.45028047058878,17
2,2013-05-11,53.0,0.0,29.94,8.7,28,52.30374082742932,18
1,2013-05-12,46.0,0.0,30.08,7.8,32,51.236605553981185,18
2,2013-05-12,47.0,0.0,30.1,5.5,32,47.35694242675505,17
1,2013-05-13,50.0,0.0,30.09,2.5,9,49.80566665796449,28
2,2013-05-13,50.0,0.0,30.11,3.1,8,47.833284357689706,23
1,2013-05-14,71.0,0.0,29.75,8.4,22,45.655498759761414,41
2,2013-05-14,74.0,0.0,29.76,8.9,21,38.272170823309466,33
1,2013-05-15,72.0,0.0,29.77,3.2,28,44.13262654104418,24
2,2013-05-15,73.0,0.05,29.76,2.3,24,39.58164504515501,21
1,2013-05-16,68.0,0.0,29.89,4.1,7,45.19252009376785,30
2,2013-05-16,69.0,0.0,29.89,4.0,7,40.4685455191401,24
1,2013-05-17,63.0,0.05,30.0,6.1,4,53.77999626270204,15
2,2013-05-17,66.0,0.05,29.99,4.5,6,50.29229115862627,15
1,2013-05-18,68.0,0.0,29.99,5.3,12,65.4522014127624,24
2,2013-05-18,69.0,0.0,29.99,6.3,10,60.98629282649291,20
1,2013-05-19,72.0,0.0,29.85,6.2,14,68.30702534158651,28
2,2013-05-19,75.0,0.0,29.85,7.1,15,59.593225297204334,25
1,2013-05-20,77.0,1.09,29.73,12.6,22,55.754184100364554,24
2,2013-05-20,79.0,1.25,29.73,13.6,20,50.36098121213036,27
1,2013-05-21,73.0,0.56,29.67,11.2,20,70.87089690607739,17
2,2013-05-21,74.0,0.2,29.68,12.4,20,66.15348672574332,17
1,2013-05-22,63.0,1.35,29.66,4.5,25,89.92692333513827,21
2,2013-05-22,65.0,0.65,29.66,6.4,23,80.90464580213975,17
1,2013-05-23,48.0,0.06,30.05,14.5,2,82.71958630420635,12
2,2013-05-23,50.0,0.12,30.05,17.9,36,68.36536838876128,13
1,2013-05-24,49.0,0.0,30.35,7.5,4,56.01787571301811,16
2,2013-05-24,50.0,0.0,30.36,8.1,3,51.8498399585023,15
1,2013-05-25,51.0,0.0,30.34,4.7,5,58.575345146391214,13
2,2013-05-25,52.0,0.0,30.35,3.3,6,54.263976999396604,11
1,2013-05-26,56.0,0.02,30.22,5.5,9,63.99019384935577,24
2,2013-05-26,57.0,0.05,30.23,4.0,9,59.39978460157078,21
1,2013-05-27,58.0,0.23,29.97,8.5,9,83.39463368388863,9
2,2013-05-27,61.0,0.19,29.97,7.5,10,77.72137240852535,9
1,2013-05-28,66.0,0.2,29.78,8.7,21,93.26417926645027,20
